Year,Half.Of.Year,Bio.Code,Bio.Code.Name,Species,Density,Percent
2009,1,2009G050,B낙동강20,Navicula cincta,673,0.2
2009,1,2009G050,B낙동강20,Navicula cryptotenella,2019,0.5
2009,1,2009G050,B낙동강20,Navicula gregaria,2691,0.7
2009,1,2009G050,B낙동강20,Navicula perminuta,673,0.2
2009,1,2009G050,B낙동강20,Navicula viridula var. rostellata,673,0.2
2009,1,2009G050,B낙동강20,Nitzschia dissipata,673,0.2
2009,1,2009G050,B낙동강20,Nitzschia fonticola,7401,1.8
2009,1,2009G050,B낙동강20,Nitzschia inconspicua,42389,10.4
2009,1,2009G050,B낙동강20,Nitzschia linearis,673,0.2
2009,1,2009G050,B낙동강20,Nitzschia palea,673,0.2
2009,1,2009G050,B낙동강20,Reimeria sinuata,3364,0.8
2009,1,2009G050,B낙동강20,Surirella splendida,673,0.2
2009,1,2010G027,B감천B4,Achnanthes delicatula,6632,0.7
2009,1,2010G027,B감천B4,Achnanthes lanceolata,1658,0.2
2009,1,2010G027,B감천B4,Achnanthes minutissima,4974,0.5
2009,1,2010G027,B감천B4,Amphora veneta,1658,0.2
2009,1,2010G027,B감천B4,Cocconeis placentula var. euglypta,3316,0.4
2009,1,2010G027,B감천B4,Cocconeis placentula var. lineata,3316,0.4
2009,1,2010G027,B감천B4,Cymbella silesiaca,38135,4.2
2009,1,2010G027,B감천B4,Fragilaria capucina,1658,0.2
2009,1,2010G027,B감천B4,Fragilaria pinnata,4974,0.5
2009,1,2010G027,B감천B4,Gomphonema parvulum,1658,0.2
2009,1,2010G027,B감천B4,Gomphonema quadripunctatum,1658,0.2
2009,1,2010G027,B감천B4,Navicula (other),18239,2
2009,1,2010G027,B감천B4,Navicula decussis,1658,0.2
2009,1,2010G027,B감천B4,Navicula minima,4974,0.5
2009,1,2010G027,B감천B4,Navicula perminuta,13264,1.5
2009,1,2010G027,B감천B4,Navicula subminuscula,1658,0.2
2009,1,2010G027,B감천B4,Nitzschia fonticola,106116,11.6
2009,1,2010G027,B감천B4,Nitzschia inconspicua,664881,72.9
2009,1,2010G027,B감천B4,Nitzschia palea,4974,0.5
2009,1,2010G027,B감천B4,Nitzschia paleacea,1658,0.2
2009,1,2010G027,B감천B4,Nitzschia subacicularis,1658,0.2
2009,1,2010G027,B감천B4,Reimeria sinuata,21555,2.4
2009,1,2010G027,B감천B4,Surirella minuta,1658,0.2
2009,1,2010G060,B감천B5,Achnanthes clevei,7294,0.7
2009,1,2010G060,B감천B5,Achnanthes exigua,1824,0.2
2009,1,2010G060,B감천B5,Achnanthes hungarica,1824,0.2
2009,1,2010G060,B감천B5,Achnanthes lanceolata,12765,1.2
2009,1,2010G060,B감천B5,Achnanthes subhudsonis,1824,0.2
2009,1,2010G060,B감천B5,Amphora veneta,1824,0.2
2009,1,2010G060,B감천B5,Cocconeis placentula var. lineata,10942,1
2009,1,2010G060,B감천B5,Cyclotella meneghiniana,1824,0.2
2009,1,2010G060,B감천B5,Cymbella elginensis,1824,0.2
2009,1,2010G060,B감천B5,Cymbella silesiaca,7294,0.7
2009,1,2010G060,B감천B5,Diatoma vulgaris,1824,0.2
2009,1,2010G060,B감천B5,Fragilaria construens f. venter,85709,8
2009,1,2010G060,B감천B5,Fragilaria robusta,1824,0.2
2009,1,2010G060,B감천B5,Fragilaria ulna,1824,0.2
2009,1,2010G060,B감천B5,Gomphonema parvulum,3647,0.3
2009,1,2010G060,B감천B5,Melosira varians,1824,0.2
2009,1,2010G060,B감천B5,Navicula accomoda,1824,0.2
2009,1,2010G060,B감천B5,Navicula gregaria,3647,0.3
2009,1,2010G060,B감천B5,Navicula minima,43766,4.1
2009,1,2010G060,B감천B5,Navicula perminuta,1824,0.2
2009,1,2010G060,B감천B5,Navicula pupula,1824,0.2
2009,1,2010G060,B감천B5,Navicula subminuscula,191478,17.9
2009,1,2010G060,B감천B5,Navicula trivialis,1824,0.2
2009,1,2010G060,B감천B5,Nitzschia amphibia,1824,0.2
2009,1,2010G060,B감천B5,Nitzschia fonticola,21883,2
2009,1,2010G060,B감천B5,Nitzschia inconspicua,643732,60.1
2009,1,2010G060,B감천B5,Nitzschia linearis,1824,0.2
2009,1,2010G060,B감천B5,Nitzschia palea,1824,0.2
2009,1,2010G060,B감천B5,Nitzschia tryblionella var. salinarum,1824,0.2
2009,1,2010G060,B감천B5,Reimeria sinuata,1824,0.2
2009,1,2010G060,B감천B5,Surirella lata,1824,0.2
2009,1,2010G060,B감천B5,Surirella minuta,1824,0.2
2009,1,2011G054,B낙동강24,Achnanthes convergens,1427,0.6
2009,1,2011G054,B낙동강24,Achnanthes delicatula,2378,1
2009,1,2011G054,B낙동강24,Achnanthes lanceolata,951,0.4
2009,1,2011G054,B낙동강24,Achnanthes minutissima,476,0.2
2009,1,2011G054,B낙동강24,Achnanthes subhudsonis,5707,2.4
2009,1,2011G054,B낙동강24,Amphora pediculus,1427,0.6
2009,1,2011G054,B낙동강24,Aulacoseira ambigua,951,0.4
2009,1,2011G054,B낙동강24,Caloneis bacillum,476,0.2
2009,1,2011G054,B낙동강24,Cocconeis placentula var. euglypta,2378,1
2009,1,2011G054,B낙동강24,Cocconeis placentula var. lineata,951,0.4
2009,1,2011G054,B낙동강24,Cyclostephanos invisitatus,476,0.2
2009,1,2011G054,B낙동강24,Cyclotella (other),476,0.2
2009,1,2011G054,B낙동강24,Cyclotella meneghiniana,476,0.2
2009,1,2011G054,B낙동강24,Cymbella elginensis,476,0.2
2009,1,2011G054,B낙동강24,Cymbella silesiaca,1427,0.6
2009,1,2011G054,B낙동강24,Diatoma vulgaris,476,0.2
2009,1,2011G054,B낙동강24,Fragilaria capucina,476,0.2
2009,1,2011G054,B낙동강24,Fragilaria capucina var. vaucheriae,476,0.2
2009,1,2011G054,B낙동강24,Fragilaria elliptica,1427,0.6
2009,1,2011G054,B낙동강24,Fragilaria ulna,476,0.2
2009,1,2011G054,B낙동강24,Gomphonema quadripunctatum,476,0.2
2009,1,2011G054,B낙동강24,Melosira varians,476,0.2
2009,1,2011G054,B낙동강24,Navicula (other),4756,2
2009,1,2011G054,B낙동강24,Navicula cincta,476,0.2
2009,1,2011G054,B낙동강24,Navicula cryptotenella,476,0.2
2009,1,2011G054,B낙동강24,Navicula gregaria,7134,3.1
2009,1,2011G054,B낙동강24,Navicula minima,2378,1
2009,1,2011G054,B낙동강24,Navicula perminuta,2854,1.2
2009,1,2011G054,B낙동강24,Navicula pupula,476,0.2
2009,1,2011G054,B낙동강24,Navicula subminuscula,68963,29.5
2009,1,2011G054,B낙동강24,Navicula viridula var. rostellata,476,0.2
2009,1,2011G054,B낙동강24,Nitzschia amphibia,951,0.4
2009,1,2011G054,B낙동강24,Nitzschia dissipata,4756,2
2009,1,2011G054,B낙동강24,Nitzschia fonticola,3329,1.4
2009,1,2011G054,B낙동강24,Nitzschia inconspicua,109389,46.8
2009,1,2011G054,B낙동강24,Nitzschia intermedia,476,0.2
2009,1,2011G054,B낙동강24,Nitzschia linearis,476,0.2
2009,1,2011G054,B낙동강24,Nitzschia palea,476,0.2
2009,1,2011G054,B낙동강24,Nitzschia paleacea,476,0.2
2009,1,2011G054,B낙동강24,Stephanodiscus hantzschii,476,0.2
2009,1,2011G087,B낙동강26,Achnanthes convergens,115,0.5
2009,1,2011G087,B낙동강26,Achnanthes subhudsonis,7719,35.8
2009,1,2011G087,B낙동강26,Amphora pediculus,459,2.1
2009,1,2011G087,B낙동강26,Cocconeis placentula var. euglypta,115,0.5
2009,1,2011G087,B낙동강26,Cocconeis placentula var. lineata,153,0.7
2009,1,2011G087,B낙동강26,Cyclostephanos invisitatus,38,0.2
2009,1,2011G087,B낙동강26,Cyclotella atomus,191,0.9
2009,1,2011G087,B낙동강26,Cyclotella pseudostelligera,76,0.4
2009,1,2011G087,B낙동강26,Cyclotella radiosa,38,0.2
2009,1,2011G087,B낙동강26,Cymbella elginensis,382,1.8
2009,1,2011G087,B낙동강26,Fragilaria ulna,38,0.2
2009,1,2011G087,B낙동강26,Navicula cincta,38,0.2
2009,1,2011G087,B낙동강26,Navicula gregaria,38,0.2
2009,1,2011G087,B낙동강26,Navicula minima,8866,41.1
2009,1,2011G087,B낙동강26,Navicula subminuscula,38,0.2
2009,1,2011G087,B낙동강26,Nitzschia dissipata,191,0.9
2009,1,2011G087,B낙동강26,Nitzschia inconspicua,2904,13.5
2009,1,2011G087,B낙동강26,Stephanodiscus hantzschii,191,0.9
2009,1,2012G118,B금호강6,Achnanthes lanceolata,55785,13.6
2009,1,2012G118,B금호강6,Achnanthes minutissima,7152,1.7
2009,1,2012G118,B금호강6,Diatoma vulgaris,715,0.2
2009,1,2012G118,B금호강6,Fragilaria ulna,715,0.2
2009,1,2012G118,B금호강6,Gomphonema parvulum,7152,1.7
2009,1,2012G118,B금호강6,Navicula (other),1430,0.3
2009,1,2012G118,B금호강6,Navicula minima,715,0.2
2009,1,2012G118,B금호강6,Navicula perminuta,715,0.2
2009,1,2012G118,B금호강6,Navicula subminuscula,121583,29.7
2009,1,2012G118,B금호강6,Nitzschia amphibia,715,0.2
2009,1,2012G118,B금호강6,Nitzschia fonticola,22886,5.6
2009,1,2012G118,B금호강6,Nitzschia inconspicua,188096,46
2009,1,2012G118,B금호강6,Nitzschia palea,1430,0.3
2009,1,2012G126,B금호강7,Achnanthes exigua,7505,1.3
2009,1,2012G126,B금호강7,Achnanthes lanceolata,18761,3.4
2009,1,2012G126,B금호강7,Achnanthes minutissima,3752,0.7
2009,1,2012G126,B금호강7,Achnanthes subhudsonis,11257,2
2009,1,2012G126,B금호강7,Amphora veneta,15009,2.7
2009,1,2012G126,B금호강7,Caloneis bacillum,3752,0.7
2009,1,2012G126,B금호강7,Cocconeis pediculus,3752,0.7
2009,1,2012G126,B금호강7,Cocconeis placentula var. euglypta,7505,1.3
2009,1,2012G126,B금호강7,Cocconeis placentula var. lineata,15009,2.7
2009,1,2012G126,B금호강7,Cyclostephanos invisitatus,2502,0.4
2009,1,2012G126,B금호강7,Fragilaria elliptica,281422,50.3
2009,1,2012G126,B금호강7,Gomphonema angustum,2502,0.4
2009,1,2012G126,B금호강7,Gomphonema parvulum,5003,0.9
2009,1,2012G126,B금호강7,Navicula cincta,1251,0.2
2009,1,2012G126,B금호강7,Navicula cryptocephala,8755,1.6
2009,1,2012G126,B금호강7,Navicula cryptotenella,10006,1.8
2009,1,2012G126,B금호강7,Navicula minima,6254,1.1
2009,1,2012G126,B금호강7,Navicula pupula,1251,0.2
2009,1,2012G126,B금호강7,Navicula subminuscula,45027,8.1
2009,1,2012G126,B금호강7,Nitzschia amphibia,22514,4
2009,1,2012G126,B금호강7,Nitzschia fonticola,40024,7.2
2009,1,2012G126,B금호강7,Nitzschia inconspicua,18761,3.4
2009,1,2012G126,B금호강7,Nitzschia palea,11257,2
2009,1,2012G126,B금호강7,Nitzschia paleacea,15009,2.7
2009,1,2012G126,B금호강7,Synedra inaequalis,1251,0.2
2009,1,2013G060,B회천2,Achnanthes convergens,2395,8.6
2009,1,2013G060,B회천2,Achnanthes lanceolata,180,0.6
2009,1,2013G060,B회천2,Achnanthes minutissima,11977,43.2
2009,1,2013G060,B회천2,Achnanthes subhudsonis,1437,5.2
2009,1,2013G060,B회천2,Amphora pediculus,120,0.4
2009,1,2013G060,B회천2,Bacillaria paradoxa,60,0.2
2009,1,2013G060,B회천2,Cocconeis placentula var. euglypta,1198,4.3
2009,1,2013G060,B회천2,Cyclostephanos invisitatus,60,0.2
2009,1,2013G060,B회천2,Cyclotella atomus,60,0.2
2009,1,2013G060,B회천2,Cyclotella meneghiniana,60,0.2
2009,1,2013G060,B회천2,Cyclotella pseudostelligera,120,0.4
2009,1,2013G060,B회천2,Cymbella leptoceros,60,0.2
2009,1,2013G060,B회천2,Cymbella silesiaca,60,0.2
2009,1,2013G060,B회천2,Fragilaria capucina,60,0.2
2009,1,2013G060,B회천2,Fragilaria construens f. venter,599,2.2
2009,1,2013G060,B회천2,Fragilaria elliptica,3354,12.1
2009,1,2013G060,B회천2,Fragilaria fragilarioides,60,0.2
2009,1,2013G060,B회천2,Fragilaria robusta,120,0.4
2009,1,2013G060,B회천2,Gomphonema clevei,60,0.2
2009,1,2013G060,B회천2,Navicula cincta,60,0.2
2009,1,2013G060,B회천2,Navicula cryptocephala,60,0.2
2009,1,2013G060,B회천2,Navicula cryptotenella,60,0.2
2009,1,2013G060,B회천2,Navicula decussis,60,0.2
2009,1,2013G060,B회천2,Navicula gregaria,479,1.7
2009,1,2013G060,B회천2,Navicula minima,1317,4.7
2009,1,2013G060,B회천2,Navicula perminuta,1437,5.2
2009,1,2013G060,B회천2,Navicula viridula var. rostellata,120,0.4
2009,1,2013G060,B회천2,Nitzschia fonticola,599,2.2
2009,1,2013G060,B회천2,Nitzschia inconspicua,958,3.5
2009,1,2013G060,B회천2,Reimeria sinuata,479,1.7
2009,1,2013G060,B회천2,Stephanodiscus hantzschii,60,0.2
2009,1,2013G063,B회천3,Achnanthes convergens,3867,3.2
2009,1,2013G063,B회천3,Achnanthes exigua,3867,3.2
2009,1,2013G063,B회천3,Achnanthes minutissima,72917,61.1
2009,1,2013G063,B회천3,Achnanthes subhudsonis,6076,5.1
2009,1,2013G063,B회천3,Amphora pediculus,276,0.2
2009,1,2013G063,B회천3,Cocconeis placentula var. euglypta,5524,4.6
2009,1,2013G063,B회천3,Cyclostephanos invisitatus,276,0.2
2009,1,2013G063,B회천3,Cyclotella meneghiniana,276,0.2
2009,1,2013G063,B회천3,Cymbella elginensis,552,0.5
2009,1,2013G063,B회천3,Cymbella leptoceros,276,0.2
2009,1,2013G063,B회천3,Cymbella silesiaca,276,0.2
2009,1,2013G063,B회천3,Fragilaria elliptica,276,0.2
2009,1,2013G063,B회천3,Fragilaria ulna,276,0.2
2009,1,2013G063,B회천3,Gomphonema clevei,552,0.5
2009,1,2013G063,B회천3,Navicula gregaria,2210,1.9
2009,1,2013G063,B회천3,Navicula minima,3314,2.8
2009,1,2013G063,B회천3,Navicula perminuta,276,0.2
2009,1,2013G063,B회천3,Nitzschia fonticola,276,0.2
2009,1,2013G063,B회천3,Nitzschia inconspicua,17401,14.6
2009,1,2013G063,B회천3,Reimeria sinuata,552,0.5
2009,1,2014G045,B낙동강29,Achnanthes alteragracillima,3476,9.8
2009,1,2014G045,B낙동강29,Achnanthes minutissima,869,2.4
2009,1,2014G045,B낙동강29,Amphora inariensis,869,2.4
2009,1,2014G045,B낙동강29,Bacillaria paradoxa,869,2.4
2009,1,2014G045,B낙동강29,Caloneis bacillum,869,2.4
2009,1,2014G045,B낙동강29,Cocconeis placentula var. euglypta,869,2.4
2009,1,2014G045,B낙동강29,Cyclostephanos invisitatus,869,2.4
2009,1,2014G045,B낙동강29,Cyclotella radiosa,1738,4.9
2009,1,2014G045,B낙동강29,Fragilaria construens f. venter,11296,31.7
2009,1,2014G045,B낙동강29,Navicula atomus,869,2.4
2009,1,2014G045,B낙동강29,Navicula capitata,869,2.4
2009,1,2014G045,B낙동강29,Navicula concentrica,869,2.4
2009,1,2014G045,B낙동강29,Navicula gregaria,2607,7.3
2009,1,2014G045,B낙동강29,Navicula submuralis,869,2.4
2009,1,2014G045,B낙동강29,Navicula viridula var. rostellata,2607,7.3
2009,1,2014G045,B낙동강29,Nitzschia inconspicua,4345,12.2
2009,1,2014G045,B낙동강29,Nitzschia sinuata var. tabellaria,869,2.4
2009,1,2014G080,B낙동강32,Achnanthes convergens,1875,2.1
2009,1,2014G080,B낙동강32,Achnanthes lanceolata ssp. rostrata,1875,2.1
2009,1,2014G080,B낙동강32,Amphora pediculus,4688,5.2
2009,1,2014G080,B낙동강32,Cyclotella meneghiniana,2813,3.1
2009,1,2014G080,B낙동강32,Fragilaria elliptica,938,1
2009,1,2014G080,B낙동강32,Navicula capitata,938,1
2009,1,2014G080,B낙동강32,Navicula cincta,2813,3.1
2009,1,2014G080,B낙동강32,Navicula cryptocephala,13125,14.6
2009,1,2014G080,B낙동강32,Navicula cryptotenella,6563,7.3
2009,1,2014G080,B낙동강32,Navicula germainii,13125,14.6
2009,1,2014G080,B낙동강32,Navicula notha,2813,3.1
2009,1,2014G080,B낙동강32,Navicula pupula,938,1
2009,1,2014G080,B낙동강32,Navicula recens,3750,4.2
2009,1,2014G080,B낙동강32,Navicula viridula var. rostellata,3750,4.2
2009,1,2014G080,B낙동강32,Nitzschia amphibia,938,1
2009,1,2014G080,B낙동강32,Nitzschia dissipata,6563,7.3
2009,1,2014G080,B낙동강32,Nitzschia dissipata var. media,2813,3.1
2009,1,2014G080,B낙동강32,Nitzschia fonticola,1875,2.1
2009,1,2014G080,B낙동강32,Nitzschia inconspicua,4688,5.2
2009,1,2014G080,B낙동강32,Nitzschia intermedia,938,1
2009,1,2014G080,B낙동강32,Nitzschia palea,8438,9.4
2009,1,2014G080,B낙동강32,Stephanodiscus hantzschii,3750,4.2
2009,1,2016G080,B황강9,Achnanthes convergens,17546,61.7
2009,1,2016G080,B황강9,Achnanthes minutissima,847,3
2009,1,2016G080,B황강9,Amphora pediculus,121,0.4
2009,1,2016G080,B황강9,Cocconeis placentula var. euglypta,363,1.3
2009,1,2016G080,B황강9,Cocconeis placentula var. lineata,121,0.4
2009,1,2016G080,B황강9,Cymbella silesiaca,121,0.4
2009,1,2016G080,B황강9,Fragilaria crotonensis,121,0.4
2009,1,2016G080,B황강9,Fragilaria pinnata,121,0.4
2009,1,2016G080,B황강9,Navicula cryptotenella,242,0.9
2009,1,2016G080,B황강9,Nitzschia inconspicua,5566,19.6
2009,1,2016G080,B황강9,Reimeria sinuata,3267,11.5
2009,1,2016G095,B황강10,Achnanthes convergens,4041,26.4
2009,1,2016G095,B황강10,Achnanthes minutissima,3403,22.2
2009,1,2016G095,B황강10,Cocconeis placentula var. euglypta,425,2.8
2009,1,2016G095,B황강10,Cocconeis placentula var. lineata,638,4.2
2009,1,2016G095,B황강10,Cymbella affinis,638,4.2
2009,1,2016G095,B황강10,Cymbella silesiaca,638,4.2
2009,1,2016G095,B황강10,Cymbella tumida,213,1.4
2009,1,2016G095,B황강10,Fragilaria bidens,213,1.4
2009,1,2016G095,B황강10,Fragilaria capucina var. gracilis,213,1.4
2009,1,2016G095,B황강10,Fragilaria capucina var. vaucheriae,851,5.6
2009,1,2016G095,B황강10,Gomphonema parvulum,213,1.4
2009,1,2016G095,B황강10,Navicula angusta,213,1.4
2009,1,2016G095,B황강10,Navicula clementis,213,1.4
2009,1,2016G095,B황강10,Navicula cryptocephala,638,4.2
2009,1,2016G095,B황강10,Navicula cryptotenella,851,5.6
2009,1,2016G095,B황강10,Navicula pupula,213,1.4
2009,1,2016G095,B황강10,Navicula recens,213,1.4
2009,1,2016G095,B황강10,Nitzschia fonticola,851,5.6
2009,1,2016G095,B황강10,Nitzschia inconspicua,213,1.4
2009,1,2016G095,B황강10,Nitzschia sinuata,425,2.8
2009,1,2017G075,B낙동강36,Achnanthes clevei,570,1.2
2009,1,2017G075,B낙동강36,Achnanthes montana,2282,4.7
2009,1,2017G075,B낙동강36,Amphora copulata,1141,2.3
2009,1,2017G075,B낙동강36,Aulacoseira granulata,1711,3.5
2009,1,2017G075,B낙동강36,Bacillaria paradoxa,7987,16.3
2009,1,2017G075,B낙동강36,Cyclostephanos invisitatus,3423,7
2009,1,2017G075,B낙동강36,Cyclotella meneghiniana,1141,2.3
2009,1,2017G075,B낙동강36,Cymbella minuta,1711,3.5
2009,1,2017G075,B낙동강36,Diatoma vulgaris,1141,2.3
2009,1,2017G075,B낙동강36,Fragilaria construens f. venter,570,1.2
2009,1,2017G075,B낙동강36,Fragilaria elliptica,4564,9.3
2009,1,2017G075,B낙동강36,Navicula cincta,2282,4.7
2009,1,2017G075,B낙동강36,Navicula cryptotenella,570,1.2
2009,1,2017G075,B낙동강36,Navicula decussis,570,1.2
2009,1,2017G075,B낙동강36,Navicula gregaria,2282,4.7
2009,1,2017G075,B낙동강36,Navicula minima,2282,4.7
2009,1,2017G075,B낙동강36,Navicula perminuta,570,1.2
2009,1,2017G075,B낙동강36,Navicula viridula var. rostellata,3993,8.1
2009,1,2017G075,B낙동강36,Nitzschia dissipata,570,1.2
2009,1,2017G075,B낙동강36,Nitzschia fonticola,570,1.2
2009,1,2017G075,B낙동강36,Nitzschia inconspicua,6846,14
2009,1,2017G075,B낙동강36,Nitzschia palea,1711,3.5
2009,1,2017G075,B낙동강36,Reimeria sinuata,570,1.2
2009,1,2019G074,B남강12,Achnanthes clevei,2003,1.3
2009,1,2019G074,B남강12,Achnanthes convergens,2003,1.3
2009,1,2019G074,B남강12,Achnanthes lanceolata,1002,0.7
2009,1,2019G074,B남강12,Achnanthes montana,1002,0.7
2009,1,2019G074,B남강12,Aulacoseira granulata,2003,1.3
2009,1,2019G074,B남강12,Cyclostephanos dubius,4007,2.6
2009,1,2019G074,B남강12,Cyclostephanos invisitatus,4007,2.6
2009,1,2019G074,B남강12,Cyclotella meneghiniana,4007,2.6
2009,1,2019G074,B남강12,Cyclotella pseudostelligera,3005,2
2009,1,2019G074,B남강12,Cyclotella stelligera,2003,1.3
2009,1,2019G074,B남강12,Fragilaria capucina var. gracilis,1002,0.7
2009,1,2019G074,B남강12,Fragilaria construens f. venter,4007,2.6
2009,1,2019G074,B남강12,Fragilaria ulna,3005,2
2009,1,2019G074,B남강12,Gomphonema parvulum,2003,1.3
2009,1,2019G074,B남강12,Navicula capitata,1002,0.7
2009,1,2019G074,B남강12,Navicula gregaria,3005,2
2009,1,2019G074,B남강12,Navicula minima,1002,0.7
2009,1,2019G074,B남강12,Navicula subminuscula,90149,59.6
2009,1,2019G074,B남강12,Navicula tripunctata,1002,0.7
2009,1,2019G074,B남강12,Navicula viridula var. rostellata,3005,2
2009,1,2019G074,B남강12,Nitzschia amphibia,1002,0.7
2009,1,2019G074,B남강12,Nitzschia fonticola,4007,2.6
2009,1,2019G074,B남강12,Nitzschia inconspicua,4007,2.6
2009,1,2019G074,B남강12,Nitzschia palea,5008,3.3
2009,1,2019G074,B남강12,Nitzschia paleacea,1002,0.7
2009,1,2019G074,B남강12,Nitzschia sinuata var. tabellaria,1002,0.7
2009,1,2019G074,B남강12,Synedra acus,1002,0.7
2009,1,2019G116,B남강13,Achnanthes convergens,799,0.9
2009,1,2019G116,B남강13,Achnanthes exigua,400,0.5
2009,1,2019G116,B남강13,Aulacoseira granulata,2798,3.3
2009,1,2019G116,B남강13,Cyclotella radiosa,1999,2.3
2009,1,2019G116,B남강13,Cyclotella stelligera,400,0.5
2009,1,2019G116,B남강13,Fragilaria elliptica,2798,3.3
2009,1,2019G116,B남강13,Fragilaria ulna,400,0.5
2009,1,2019G116,B남강13,Gomphonema parvulum,400,0.5
2009,1,2019G116,B남강13,Navicula cincta,799,0.9
2009,1,2019G116,B남강13,Navicula cryptocephala,5196,6
2009,1,2019G116,B남강13,Navicula cryptotenella,400,0.5
2009,1,2019G116,B남강13,Navicula germainii,3597,4.2
2009,1,2019G116,B남강13,Navicula gregaria,2398,2.8
2009,1,2019G116,B남강13,Navicula notha,400,0.5
2009,1,2019G116,B남강13,Navicula pupula,799,0.9
2009,1,2019G116,B남강13,Navicula subminuscula,15988,18.6
2009,1,2019G116,B남강13,Navicula trivialis,799,0.9
2009,1,2019G116,B남강13,Navicula viridula var. rostellata,4397,5.1
2009,1,2019G116,B남강13,Nitzschia fonticola,18387,21.4
2009,1,2019G116,B남강13,Nitzschia frustulum,1999,2.3
2009,1,2019G116,B남강13,Nitzschia intermedia,799,0.9
2009,1,2019G116,B남강13,Nitzschia palea,9593,11.2
2009,1,2019G116,B남강13,Nitzschia rostellata,400,0.5
2009,1,2019G116,B남강13,Stephanodiscus hantzschii,9993,11.6
2009,1,2020G002,B낙동강37,Achnanthes clevei,1947,1.8
2009,1,2020G002,B낙동강37,Achnanthes convergens,1947,1.8
2009,1,2020G002,B낙동강37,Achnanthes minutissima,487,0.4
2009,1,2020G002,B낙동강37,Achnanthes montana,487,0.4
2009,1,2020G002,B낙동강37,Amphora copulata,2920,2.7
2009,1,2020G002,B낙동강37,Aulacoseira granulata,3894,3.5
2009,1,2020G002,B낙동강37,Cyclostephanos dubius,1947,1.8
2009,1,2020G002,B낙동강37,Cyclostephanos invisitatus,1460,1.3
2009,1,2020G002,B낙동강37,Cyclotella pseudostelligera,1947,1.8
