Num,Year,Half.Of.Year,Bio.Code,Bio.Code.Name,Species,Korean Species,Density
440,2009,1,2010G027,B??B4,Navicula (other),????,18239
441,2009,1,2010G027,B??B4,Navicula decussis,????,1658
442,2009,1,2010G027,B??B4,Navicula minima,????,4974
443,2009,1,2010G027,B??B4,Navicula perminuta,????,13264
444,2009,1,2010G027,B??B4,Navicula subminuscula,????,1658
445,2009,1,2010G027,B??B4,Nitzschia fonticola,????,106116
446,2009,1,2010G027,B??B4,Nitzschia inconspicua,????,664881
447,2009,1,2010G027,B??B4,Nitzschia palea,????,4974
448,2009,1,2010G027,B??B4,Nitzschia paleacea,????,1658
449,2009,1,2010G027,B??B4,Nitzschia subacicularis,????,1658
450,2009,1,2010G027,B??B4,Reimeria sinuata,?????,21555
451,2009,1,2010G027,B??B4,Surirella minuta,????,1658
452,2009,1,2010G060,B??B5,Achnanthes clevei,????,7294
453,2009,1,2010G060,B??B5,Achnanthes exigua,????,1824
454,2009,1,2010G060,B??B5,Achnanthes hungarica,????,1824
455,2009,1,2010G060,B??B5,Achnanthes lanceolata,????,12765
456,2009,1,2010G060,B??B5,Achnanthes subhudsonis,????,1824
457,2009,1,2010G060,B??B5,Amphora veneta,????,1824
458,2009,1,2010G060,B??B5,Cocconeis placentula var. lineata,????,10942
459,2009,1,2010G060,B??B5,Cyclotella meneghiniana,????,1824
460,2009,1,2010G060,B??B5,Cymbella elginensis,????,1824
461,2009,1,2010G060,B??B5,Cymbella silesiaca,????,7294
462,2009,1,2010G060,B??B5,Diatoma vulgaris,???,1824
463,2009,1,2010G060,B??B5,Fragilaria construens f. venter,????,85709
464,2009,1,2010G060,B??B5,Fragilaria robusta,????,1824
465,2009,1,2010G060,B??B5,Fragilaria ulna,????,1824
466,2009,1,2010G060,B??B5,Gomphonema parvulum,????,3647
467,2009,1,2010G060,B??B5,Melosira varians,????,1824
468,2009,1,2010G060,B??B5,Navicula accomoda,????,1824
469,2009,1,2010G060,B??B5,Navicula gregaria,????,3647
470,2009,1,2010G060,B??B5,Navicula minima,????,43766
471,2009,1,2010G060,B??B5,Navicula perminuta,????,1824
472,2009,1,2010G060,B??B5,Navicula pupula,????,1824
473,2009,1,2010G060,B??B5,Navicula subminuscula,????,191478
474,2009,1,2010G060,B??B5,Navicula trivialis,????,1824
475,2009,1,2010G060,B??B5,Nitzschia amphibia,????,1824
476,2009,1,2010G060,B??B5,Nitzschia fonticola,????,21883
477,2009,1,2010G060,B??B5,Nitzschia inconspicua,????,643732
478,2009,1,2010G060,B??B5,Nitzschia linearis,????,1824
479,2009,1,2010G060,B??B5,Nitzschia palea,????,1824
480,2009,1,2010G060,B??B5,Nitzschia tryblionella var. salinarum,????,1824
481,2009,1,2010G060,B??B5,Reimeria sinuata,?????,1824
482,2009,1,2010G060,B??B5,Surirella lata,????,1824
483,2009,1,2010G060,B??B5,Surirella minuta,????,1824
484,2009,1,2011G054,B???24,Achnanthes convergens,????,1427
485,2009,1,2011G054,B???24,Achnanthes delicatula,????,2378
486,2009,1,2011G054,B???24,Achnanthes lanceolata,????,951
487,2009,1,2011G054,B???24,Achnanthes minutissima,????,476
488,2009,1,2011G054,B???24,Achnanthes subhudsonis,????,5707
489,2009,1,2011G054,B???24,Amphora pediculus,????,1427
490,2009,1,2011G054,B???24,Aulacoseira ambigua,????,951
491,2009,1,2011G054,B???24,Caloneis bacillum,????,476
492,2009,1,2011G054,B???24,Cocconeis placentula var. euglypta,????,2378
493,2009,1,2011G054,B???24,Cocconeis placentula var. lineata,????,951
494,2009,1,2011G054,B???24,Cyclostephanos invisitatus,????,476
495,2009,1,2011G054,B???24,Cyclotella (other),????,476
496,2009,1,2011G054,B???24,Cyclotella meneghiniana,????,476
497,2009,1,2011G054,B???24,Cymbella elginensis,????,476
498,2009,1,2011G054,B???24,Cymbella silesiaca,????,1427
499,2009,1,2011G054,B???24,Diatoma vulgaris,???,476
500,2009,1,2011G054,B???24,Fragilaria capucina,????,476
501,2009,1,2011G054,B???24,Fragilaria capucina var. vaucheriae,????,476
502,2009,1,2011G054,B???24,Fragilaria elliptica,????,1427
503,2009,1,2011G054,B???24,Fragilaria ulna,????,476
504,2009,1,2011G054,B???24,Gomphonema quadripunctatum,????,476
505,2009,1,2011G054,B???24,Melosira varians,????,476
506,2009,1,2011G054,B???24,Navicula (other),????,4756
507,2009,1,2011G054,B???24,Navicula cincta,????,476
508,2009,1,2011G054,B???24,Navicula cryptotenella,????,476
509,2009,1,2011G054,B???24,Navicula gregaria,????,7134
510,2009,1,2011G054,B???24,Navicula minima,????,2378
511,2009,1,2011G054,B???24,Navicula perminuta,????,2854
512,2009,1,2011G054,B???24,Navicula pupula,????,476
513,2009,1,2011G054,B???24,Navicula subminuscula,????,68963
514,2009,1,2011G054,B???24,Navicula viridula var. rostellata,????,476
515,2009,1,2011G054,B???24,Nitzschia amphibia,????,951
516,2009,1,2011G054,B???24,Nitzschia dissipata,????,4756
517,2009,1,2011G054,B???24,Nitzschia fonticola,????,3329
518,2009,1,2011G054,B???24,Nitzschia inconspicua,????,109389
519,2009,1,2011G054,B???24,Nitzschia intermedia,????,476
520,2009,1,2011G054,B???24,Nitzschia linearis,????,476
521,2009,1,2011G054,B???24,Nitzschia palea,????,476
522,2009,1,2011G054,B???24,Nitzschia paleacea,????,476
523,2009,1,2011G054,B???24,Stephanodiscus hantzschii,??????,476
524,2009,1,2011G087,B???26,Achnanthes convergens,????,115
525,2009,1,2011G087,B???26,Achnanthes subhudsonis,????,7719
526,2009,1,2011G087,B???26,Amphora pediculus,????,459
527,2009,1,2011G087,B???26,Cocconeis placentula var. euglypta,????,115
528,2009,1,2011G087,B???26,Cocconeis placentula var. lineata,????,153
529,2009,1,2011G087,B???26,Cyclostephanos invisitatus,????,38
530,2009,1,2011G087,B???26,Cyclotella atomus,????,191
531,2009,1,2011G087,B???26,Cyclotella pseudostelligera,????,76
532,2009,1,2011G087,B???26,Cyclotella radiosa,????,38
533,2009,1,2011G087,B???26,Cymbella elginensis,????,382
534,2009,1,2011G087,B???26,Fragilaria ulna,????,38
535,2009,1,2011G087,B???26,Navicula cincta,????,38
536,2009,1,2011G087,B???26,Navicula gregaria,????,38
537,2009,1,2011G087,B???26,Navicula minima,????,8866
538,2009,1,2011G087,B???26,Navicula subminuscula,????,38
539,2009,1,2011G087,B???26,Nitzschia dissipata,????,191
540,2009,1,2011G087,B???26,Nitzschia inconspicua,????,2904
541,2009,1,2011G087,B???26,Stephanodiscus hantzschii,??????,191
542,2009,1,2012G118,B???6,Achnanthes lanceolata,????,55785
543,2009,1,2012G118,B???6,Achnanthes minutissima,????,7152
544,2009,1,2012G118,B???6,Diatoma vulgaris,???,715
545,2009,1,2012G118,B???6,Fragilaria ulna,????,715
546,2009,1,2012G118,B???6,Gomphonema parvulum,????,7152
547,2009,1,2012G118,B???6,Navicula (other),????,1430
548,2009,1,2012G118,B???6,Navicula minima,????,715
549,2009,1,2012G118,B???6,Navicula perminuta,????,715
550,2009,1,2012G118,B???6,Navicula subminuscula,????,121583
551,2009,1,2012G118,B???6,Nitzschia amphibia,????,715
552,2009,1,2012G118,B???6,Nitzschia fonticola,????,22886
553,2009,1,2012G118,B???6,Nitzschia inconspicua,????,188096
554,2009,1,2012G118,B???6,Nitzschia palea,????,1430
555,2009,1,2012G126,B???7,Achnanthes exigua,????,7505
556,2009,1,2012G126,B???7,Achnanthes lanceolata,????,18761
557,2009,1,2012G126,B???7,Achnanthes minutissima,????,3752
558,2009,1,2012G126,B???7,Achnanthes subhudsonis,????,11257
559,2009,1,2012G126,B???7,Amphora veneta,????,15009
560,2009,1,2012G126,B???7,Caloneis bacillum,????,3752
561,2009,1,2012G126,B???7,Cocconeis pediculus,????,3752
562,2009,1,2012G126,B???7,Cocconeis placentula var. euglypta,????,7505
563,2009,1,2012G126,B???7,Cocconeis placentula var. lineata,????,15009
564,2009,1,2012G126,B???7,Cyclostephanos invisitatus,????,2502
565,2009,1,2012G126,B???7,Fragilaria elliptica,????,281422
566,2009,1,2012G126,B???7,Gomphonema angustum,????,2502
567,2009,1,2012G126,B???7,Gomphonema parvulum,????,5003
568,2009,1,2012G126,B???7,Navicula cincta,????,1251
569,2009,1,2012G126,B???7,Navicula cryptocephala,????,8755
570,2009,1,2012G126,B???7,Navicula cryptotenella,????,10006
571,2009,1,2012G126,B???7,Navicula minima,????,6254
572,2009,1,2012G126,B???7,Navicula pupula,????,1251
573,2009,1,2012G126,B???7,Navicula subminuscula,????,45027
574,2009,1,2012G126,B???7,Nitzschia amphibia,????,22514
575,2009,1,2012G126,B???7,Nitzschia fonticola,????,40024
576,2009,1,2012G126,B???7,Nitzschia inconspicua,????,18761
577,2009,1,2012G126,B???7,Nitzschia palea,????,11257
578,2009,1,2012G126,B???7,Nitzschia paleacea,????,15009
579,2009,1,2012G126,B???7,Synedra inaequalis,?????,1251
580,2009,1,2013G060,B??2,Achnanthes convergens,????,2395
581,2009,1,2013G060,B??2,Achnanthes lanceolata,????,180
582,2009,1,2013G060,B??2,Achnanthes minutissima,????,11977
583,2009,1,2013G060,B??2,Achnanthes subhudsonis,????,1437
584,2009,1,2013G060,B??2,Amphora pediculus,????,120
585,2009,1,2013G060,B??2,Bacillaria paradoxa,???,60
586,2009,1,2013G060,B??2,Cocconeis placentula var. euglypta,????,1198
587,2009,1,2013G060,B??2,Cyclostephanos invisitatus,????,60
588,2009,1,2013G060,B??2,Cyclotella atomus,????,60
589,2009,1,2013G060,B??2,Cyclotella meneghiniana,????,60
590,2009,1,2013G060,B??2,Cyclotella pseudostelligera,????,120
591,2009,1,2013G060,B??2,Cymbella leptoceros,????,60
592,2009,1,2013G060,B??2,Cymbella silesiaca,????,60
593,2009,1,2013G060,B??2,Fragilaria capucina,????,60
594,2009,1,2013G060,B??2,Fragilaria construens f. venter,????,599
595,2009,1,2013G060,B??2,Fragilaria elliptica,????,3354
596,2009,1,2013G060,B??2,Fragilaria fragilarioides,????,60
597,2009,1,2013G060,B??2,Fragilaria robusta,????,120
598,2009,1,2013G060,B??2,Gomphonema clevei,????,60
599,2009,1,2013G060,B??2,Navicula cincta,????,60
600,2009,1,2013G060,B??2,Navicula cryptocephala,????,60
601,2009,1,2013G060,B??2,Navicula cryptotenella,????,60
602,2009,1,2013G060,B??2,Navicula decussis,????,60
603,2009,1,2013G060,B??2,Navicula gregaria,????,479
604,2009,1,2013G060,B??2,Navicula minima,????,1317
605,2009,1,2013G060,B??2,Navicula perminuta,????,1437
606,2009,1,2013G060,B??2,Navicula viridula var. rostellata,????,120
607,2009,1,2013G060,B??2,Nitzschia fonticola,????,599
608,2009,1,2013G060,B??2,Nitzschia inconspicua,????,958
609,2009,1,2013G060,B??2,Reimeria sinuata,?????,479
610,2009,1,2013G060,B??2,Stephanodiscus hantzschii,??????,60
611,2009,1,2013G063,B??3,Achnanthes convergens,????,3867
612,2009,1,2013G063,B??3,Achnanthes exigua,????,3867
613,2009,1,2013G063,B??3,Achnanthes minutissima,????,72917
614,2009,1,2013G063,B??3,Achnanthes subhudsonis,????,6076
615,2009,1,2013G063,B??3,Amphora pediculus,????,276
616,2009,1,2013G063,B??3,Cocconeis placentula var. euglypta,????,5524
617,2009,1,2013G063,B??3,Cyclostephanos invisitatus,????,276
618,2009,1,2013G063,B??3,Cyclotella meneghiniana,????,276
619,2009,1,2013G063,B??3,Cymbella elginensis,????,552
620,2009,1,2013G063,B??3,Cymbella leptoceros,????,276
621,2009,1,2013G063,B??3,Cymbella silesiaca,????,276
622,2009,1,2013G063,B??3,Fragilaria elliptica,????,276
623,2009,1,2013G063,B??3,Fragilaria ulna,????,276
624,2009,1,2013G063,B??3,Gomphonema clevei,????,552
625,2009,1,2013G063,B??3,Navicula gregaria,????,2210
626,2009,1,2013G063,B??3,Navicula minima,????,3314
627,2009,1,2013G063,B??3,Navicula perminuta,????,276
628,2009,1,2013G063,B??3,Nitzschia fonticola,????,276
629,2009,1,2013G063,B??3,Nitzschia inconspicua,????,17401
630,2009,1,2013G063,B??3,Reimeria sinuata,?????,552
631,2009,1,2014G045,B???29,Achnanthes alteragracillima,????,3476
632,2009,1,2014G045,B???29,Achnanthes minutissima,????,869
633,2009,1,2014G045,B???29,Amphora inariensis,????,869
634,2009,1,2014G045,B???29,Bacillaria paradoxa,???,869
635,2009,1,2014G045,B???29,Caloneis bacillum,????,869
636,2009,1,2014G045,B???29,Cocconeis placentula var. euglypta,????,869
637,2009,1,2014G045,B???29,Cyclostephanos invisitatus,????,869
638,2009,1,2014G045,B???29,Cyclotella radiosa,????,1738
639,2009,1,2014G045,B???29,Fragilaria construens f. venter,????,11296
640,2009,1,2014G045,B???29,Navicula atomus,????,869
641,2009,1,2014G045,B???29,Navicula capitata,????,869
642,2009,1,2014G045,B???29,Navicula concentrica,????,869
643,2009,1,2014G045,B???29,Navicula gregaria,????,2607
644,2009,1,2014G045,B???29,Navicula submuralis,????,869
645,2009,1,2014G045,B???29,Navicula viridula var. rostellata,????,2607
646,2009,1,2014G045,B???29,Nitzschia inconspicua,????,4345
647,2009,1,2014G045,B???29,Nitzschia sinuata var. tabellaria,????,869
648,2009,1,2014G080,B???32,Achnanthes convergens,????,1875
649,2009,1,2014G080,B???32,Achnanthes lanceolata ssp. rostrata,????,1875
650,2009,1,2014G080,B???32,Amphora pediculus,????,4688
651,2009,1,2014G080,B???32,Cyclotella meneghiniana,????,2813
652,2009,1,2014G080,B???32,Fragilaria elliptica,????,938
653,2009,1,2014G080,B???32,Navicula capitata,????,938
654,2009,1,2014G080,B???32,Navicula cincta,????,2813
655,2009,1,2014G080,B???32,Navicula cryptocephala,????,13125
656,2009,1,2014G080,B???32,Navicula cryptotenella,????,6563
657,2009,1,2014G080,B???32,Navicula germainii,????,13125
658,2009,1,2014G080,B???32,Navicula notha,????,2813
659,2009,1,2014G080,B???32,Navicula pupula,????,938
660,2009,1,2014G080,B???32,Navicula recens,????,3750
661,2009,1,2014G080,B???32,Navicula viridula var. rostellata,????,3750
662,2009,1,2014G080,B???32,Nitzschia amphibia,????,938
663,2009,1,2014G080,B???32,Nitzschia dissipata,????,6563
664,2009,1,2014G080,B???32,Nitzschia dissipata var. media,????,2813
665,2009,1,2014G080,B???32,Nitzschia fonticola,????,1875
666,2009,1,2014G080,B???32,Nitzschia inconspicua,????,4688
667,2009,1,2014G080,B???32,Nitzschia intermedia,????,938
668,2009,1,2014G080,B???32,Nitzschia palea,????,8438
669,2009,1,2014G080,B???32,Stephanodiscus hantzschii,??????,3750
670,2009,1,2016G080,B??9,Achnanthes convergens,????,17546
671,2009,1,2016G080,B??9,Achnanthes minutissima,????,847
672,2009,1,2016G080,B??9,Amphora pediculus,????,121
673,2009,1,2016G080,B??9,Cocconeis placentula var. euglypta,????,363
674,2009,1,2016G080,B??9,Cocconeis placentula var. lineata,????,121
675,2009,1,2016G080,B??9,Cymbella silesiaca,????,121
676,2009,1,2016G080,B??9,Fragilaria crotonensis,????,121
677,2009,1,2016G080,B??9,Fragilaria pinnata,????,121
678,2009,1,2016G080,B??9,Navicula cryptotenella,????,242
679,2009,1,2016G080,B??9,Nitzschia inconspicua,????,5566
680,2009,1,2016G080,B??9,Reimeria sinuata,?????,3267
681,2009,1,2016G095,B??10,Achnanthes convergens,????,4041
682,2009,1,2016G095,B??10,Achnanthes minutissima,????,3403
683,2009,1,2016G095,B??10,Cocconeis placentula var. euglypta,????,425
684,2009,1,2016G095,B??10,Cocconeis placentula var. lineata,????,638
685,2009,1,2016G095,B??10,Cymbella affinis,????,638
686,2009,1,2016G095,B??10,Cymbella silesiaca,????,638
687,2009,1,2016G095,B??10,Cymbella tumida,????,213
688,2009,1,2016G095,B??10,Fragilaria bidens,????,213
689,2009,1,2016G095,B??10,Fragilaria capucina var. gracilis,????,213
690,2009,1,2016G095,B??10,Fragilaria capucina var. vaucheriae,????,851
691,2009,1,2016G095,B??10,Gomphonema parvulum,????,213
692,2009,1,2016G095,B??10,Navicula angusta,????,213
693,2009,1,2016G095,B??10,Navicula clementis,????,213
694,2009,1,2016G095,B??10,Navicula cryptocephala,????,638
695,2009,1,2016G095,B??10,Navicula cryptotenella,????,851
696,2009,1,2016G095,B??10,Navicula pupula,????,213
697,2009,1,2016G095,B??10,Navicula recens,????,213
698,2009,1,2016G095,B??10,Nitzschia fonticola,????,851
699,2009,1,2016G095,B??10,Nitzschia inconspicua,????,213
700,2009,1,2016G095,B??10,Nitzschia sinuata,????,425
701,2009,1,2017G075,B???36,Achnanthes clevei,????,570
702,2009,1,2017G075,B???36,Achnanthes montana,????,2282
703,2009,1,2017G075,B???36,Amphora copulata,????,1141
704,2009,1,2017G075,B???36,Aulacoseira granulata,????,1711
705,2009,1,2017G075,B???36,Bacillaria paradoxa,???,7987
706,2009,1,2017G075,B???36,Cyclostephanos invisitatus,????,3423
707,2009,1,2017G075,B???36,Cyclotella meneghiniana,????,1141
708,2009,1,2017G075,B???36,Cymbella minuta,????,1711
709,2009,1,2017G075,B???36,Diatoma vulgaris,???,1141
710,2009,1,2017G075,B???36,Fragilaria construens f. venter,????,570
711,2009,1,2017G075,B???36,Fragilaria elliptica,????,4564
712,2009,1,2017G075,B???36,Navicula cincta,????,2282
713,2009,1,2017G075,B???36,Navicula cryptotenella,????,570
714,2009,1,2017G075,B???36,Navicula decussis,????,570
715,2009,1,2017G075,B???36,Navicula gregaria,????,2282
716,2009,1,2017G075,B???36,Navicula minima,????,2282
717,2009,1,2017G075,B???36,Navicula perminuta,????,570
718,2009,1,2017G075,B???36,Navicula viridula var. rostellata,????,3993
719,2009,1,2017G075,B???36,Nitzschia dissipata,????,570
720,2009,1,2017G075,B???36,Nitzschia fonticola,????,570
721,2009,1,2017G075,B???36,Nitzschia inconspicua,????,6846
722,2009,1,2017G075,B???36,Nitzschia palea,????,1711
723,2009,1,2017G075,B???36,Reimeria sinuata,?????,570
724,2009,1,2019G074,B??12,Achnanthes clevei,????,2003
725,2009,1,2019G074,B??12,Achnanthes convergens,????,2003
726,2009,1,2019G074,B??12,Achnanthes lanceolata,????,1002
727,2009,1,2019G074,B??12,Achnanthes montana,????,1002
728,2009,1,2019G074,B??12,Aulacoseira granulata,????,2003
729,2009,1,2019G074,B??12,Cyclostephanos dubius,????,4007
730,2009,1,2019G074,B??12,Cyclostephanos invisitatus,????,4007
731,2009,1,2019G074,B??12,Cyclotella meneghiniana,????,4007
732,2009,1,2019G074,B??12,Cyclotella pseudostelligera,????,3005
733,2009,1,2019G074,B??12,Cyclotella stelligera,????,2003
734,2009,1,2019G074,B??12,Fragilaria capucina var. gracilis,????,1002
735,2009,1,2019G074,B??12,Fragilaria construens f. venter,????,4007
736,2009,1,2019G074,B??12,Fragilaria ulna,????,3005
737,2009,1,2019G074,B??12,Gomphonema parvulum,????,2003
738,2009,1,2019G074,B??12,Navicula capitata,????,1002
739,2009,1,2019G074,B??12,Navicula gregaria,????,3005
740,2009,1,2019G074,B??12,Navicula minima,????,1002
741,2009,1,2019G074,B??12,Navicula subminuscula,????,90149
742,2009,1,2019G074,B??12,Navicula tripunctata,????,1002
743,2009,1,2019G074,B??12,Navicula viridula var. rostellata,????,3005
744,2009,1,2019G074,B??12,Nitzschia amphibia,????,1002
745,2009,1,2019G074,B??12,Nitzschia fonticola,????,4007
746,2009,1,2019G074,B??12,Nitzschia inconspicua,????,4007
747,2009,1,2019G074,B??12,Nitzschia palea,????,5008
748,2009,1,2019G074,B??12,Nitzschia paleacea,????,1002
749,2009,1,2019G074,B??12,Nitzschia sinuata var. tabellaria,????,1002
750,2009,1,2019G074,B??12,Synedra acus,?????,1002
751,2009,1,2019G116,B??13,Achnanthes convergens,????,799
752,2009,1,2019G116,B??13,Achnanthes exigua,????,400
753,2009,1,2019G116,B??13,Aulacoseira granulata,????,2798
754,2009,1,2019G116,B??13,Cyclotella radiosa,????,1999
755,2009,1,2019G116,B??13,Cyclotella stelligera,????,400
756,2009,1,2019G116,B??13,Fragilaria elliptica,????,2798
757,2009,1,2019G116,B??13,Fragilaria ulna,????,400
758,2009,1,2019G116,B??13,Gomphonema parvulum,????,400
759,2009,1,2019G116,B??13,Navicula cincta,????,799
760,2009,1,2019G116,B??13,Navicula cryptocephala,????,5196
761,2009,1,2019G116,B??13,Navicula cryptotenella,????,400
762,2009,1,2019G116,B??13,Navicula germainii,????,3597
763,2009,1,2019G116,B??13,Navicula gregaria,????,2398
764,2009,1,2019G116,B??13,Navicula notha,????,400
765,2009,1,2019G116,B??13,Navicula pupula,????,799
766,2009,1,2019G116,B??13,Navicula subminuscula,????,15988
767,2009,1,2019G116,B??13,Navicula trivialis,????,799
768,2009,1,2019G116,B??13,Navicula viridula var. rostellata,????,4397
769,2009,1,2019G116,B??13,Nitzschia fonticola,????,18387
770,2009,1,2019G116,B??13,Nitzschia frustulum,????,1999
771,2009,1,2019G116,B??13,Nitzschia intermedia,????,799
772,2009,1,2019G116,B??13,Nitzschia palea,????,9593
773,2009,1,2019G116,B??13,Nitzschia rostellata,????,400
